17,13517946.868617963,0.42506239104330434,0.08785044204831745,15136411.291063948,24594,0,11
17,13665782.179409677,0.268082154354391,0.03415851481349414,15075728.343454383,15619,0,7
17,13676615.189101301,0.37076917786784985,0.08037201562870501,15178560.931489486,22425,0,10
17,13650272.817794176,0.26937156418894626,0.04293716841467863,14829581.98515151,17883,0,8
17,13645217.359763429,0.3005867202526942,0.023198692181613297,14733226.412256686,17818,0,8
17,13742436.163262654,0.2464803345516945,0.04530473599223316,15062900.88285438,13472,0,6
17,13631807.134603508,0.37096682627219707,0.052671811843627236,14953017.574516263,19979,0,9
17,13811697.584143506,0.2262137174028127,0.031168509804798912,14767910.17298944,11114,0,5
17,13691471.956138708,0.3443994047324587,0.051669505543670516,15161721.79032291,17745,0,8
17,13595855.0251114,0.3425166801638746,0.04449573419535429,15161064.382993566,17973,0,8
