10,12415779.760646863,0.3339965181291983,0.21695426801633505,12431923.529330943,9453,0,3
10,12421941.221479196,0.33113017158880315,0.20982098627796708,12443449.434658099,9382,0,3
10,12399198.414327588,0.33382173552643507,0.21173116385057156,12416689.508094518,9427,0,3
10,12406360.660985501,0.36270150524990946,0.20424104567022167,12419496.828372538,12588,0,4
10,12411375.869333616,0.3289643807235795,0.20876810193048895,12428412.762256783,9490,0,3
10,12412977.026331548,0.3363510413780912,0.21576681815061924,12421017.916270463,9420,0,3
10,12407863.922909994,0.3203553845103468,0.19730160636943764,12421165.013143038,9392,0,3
10,12432138.646648549,0.3735681978483788,0.21332067902898416,12449553.10626621,12442,0,4
10,12430277.694942925,0.3184924702716267,0.19847700266439158,12442775.049055135,9397,0,3
10,12417932.46188539,0.317463365227191,0.19686765623692837,12430300.956562294,9377,0,3
